1-3M-2832||CLI CF||103089||NEW AXIS AIRWAYS - PRESTATIONS CDG - F103089||Actif||Entreprise||Facturation||NEW AXIS AIRWAYS - PRESTATIONS CDG - F103089||||NEW AXIS AIRWAYS||103087||||||Y||1-3Y-598||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||FR||||FR||||||1-2U-85||||||||||||||
1-3M-2833||CLI CF||103091||NEW AXIS AIRWAYS - TETRA - F103091||Actif||Entreprise||Facturation||NEW AXIS AIRWAYS - TETRA - F103091||||NEW AXIS AIRWAYS||103087||||||Y||1-3X-386||||STD||N||Mensuel||produit||N||PAPIER||30||Virement||FR||||FR||||||1-2U-85||||||||||||||
1-3M-2834||CLI CF||103097||ORANGE - TERMINAISON D APPEL||Actif||Entreprise||Facturation||ORANGE - TERMINAISON D APPEL||1-3M-3410||ORANGE||000009||||||Y||1-3NZAWD||||FT||Y||Mensuel||interco-voix-entrant||N||PAPIER||30||Chèque||FR||||FR||||||1-2U-73||||||||||||||
1-3M-2835||CLI CF||103100||CDG99F103100-4500266597 010-PSOLAMO-SERVICE DE SI-ERFROMAGEOT||Actif||Entreprise||Facturation||CDG99F103100-4500266597 010-PSOLAMO-SERVICE DE SI-ERFROMAGEOT||1-3M-3413||AIR FRANCE||000723||||||Y||1-LNC4L||||AF||N||Mensuel||produit||N||PAPIER||45F||Chèque||||||||||||1-1H7SHE||||||||||||||
1-3M-2836||CLI CF||103101||CDG S3 - F103101||Actif||Entreprise||Facturation||CDG S3 - F103101||1-3M-3438||LOOMIS FRANCE||101052||||||Y||1-3Y-806||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||FR||||FR||||||1-3L2YQ||||||||||||||
1-3M-2837||CLI CF||103108||BAT  400 - AEROPORT D ORLY -F103108||Actif||Entreprise||Facturation||BAT  400 - AEROPORT D ORLY -F103108||1-3M-3418||PEUGEOT CITROEN AUTOMOBILES||103092||||||Y||1-3X-768||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||FR||||FR||||||1-2U-191||||||||||||||
1-3M-2838||CLI CF||103110||BDC 4501038516-EXPLOITATION HOT SPOTS||Actif||Entreprise||Facturation||BDC 4501038516-EXPLOITATION HOT SPOTS||1-3L-3171||GF-BOUYGUES TELECOMS-SCE COMPTABILITE||018768||||||Y||1-OGQ69||||STD||Y||Mensuel||produit||N||PAPIER||30||Chèque||FR||||FR||||||1-2U-73||||||||||||||
1-3M-2839||CLI CF||103121||SPA ATTITUDE TERMINAL 2A - F103121||Actif||Entreprise||Facturation||SPA ATTITUDE TERMINAL 2A - F103121||||SPA ATTITUDE||101246||||||Y||1-1X9EY2||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||FR||||FR||||||1-1974J1||||||||||||||
1-3M-2840||CLI CF||103122||BAT 430 ORLY - F103122||Actif||Entreprise||Facturation||BAT 430 ORLY - F103122||||EUROPE AVIATION||100044||||||Y||1-3X-2323||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||FR||||FR||||||1-31MGYP||||||||||||||
1-3M-2843||CLI CF||103137||TEXTRON - CESSNA - IPO41526-FR-F59-P -F103137||Actif||Entreprise||Facturation||TEXTRON - CESSNA - IPO41526-FR-F59-P -F103137||||CESSNA CITATION EUROPEAN SERVICE CENTER||103135||||||Y||1-2XWNSD||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||FR||||FR||||||1-2U-81||||||||||||||
1-3M-2287||CLI CF||101322||B-GHUELDRE||A supprimer||Entreprise||Facturation||B-GHUELDRE||1-3M-3428||SAGA FRANCE||008722||||||Y||1-86WL1||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-2U-81||||||||||||||
1-3M-2288||CLI CF||101325||DR 31 - AGENCE J63 ROISSY - CDG BTP||Actif||Entreprise||Facturation||DR 31 - AGENCE J63 ROISSY - CDG BTP||||ADECCO FRANCE||000900||||745B||Y||1-5979UM||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-31MGYP||||||||||||||
1-3M-2289||CLI CF||101330||IDIAL CONCEPT ROISSY - F101330||Actif||Entreprise||Facturation||IDIAL CONCEPT ROISSY - F101330||||IDIAL CONCEPT||101329||||||Y||1-3X-2591||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-1974J1||||||||||||||
1-3M-2290||CLI CF||101335||PS CONSEIL-GESTION LOGISTIQUE F101335||Actif||Entreprise||Facturation||PS CONSEIL-GESTION LOGISTIQUE F101335||||E COURSE||101248||||||Y||1-3Y-1374||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-31MGYP||||||||||||||
1-3M-2291||CLI CF||101339||SPA ATTITUDE - F101339||Actif||Entreprise||Facturation||SPA ATTITUDE - F101339||||SPA ATTITUDE||101246||||||Y||1-1X9EY2||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-1974J1||||||||||||||
1-3M-2292||CLI CF||101341||ELIANCE AEROPORT ORLY BAT 402 F101341||Actif||Entreprise||Facturation||ELIANCE AEROPORT ORLY BAT 402 F101341||1-3M-3419||ELIOR ORLY OUEST||000922||||||Y||1-3X-666||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2293||CLI CF||101342||ELIANCE AEROPORT ORLY BAT 402 F101342||Actif||Entreprise||Facturation||ELIANCE AEROPORT ORLY BAT 402 F101342||1-3M-3419||ELIOR ORLY OUEST||000922||||||Y||1-3X-666||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2294||CLI CF||101358||BA008721 - 025154 - THEOO PAUL RDC - OS||Actif||Entreprise||Facturation||BA008721 - 025154 - THEOO PAUL RDC - OS||1-3M-3419||ELIOR ORLY SUD||011871||||||Y||1-3X-2765||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2295||CLI CF||101361||BA008721 - 025653 - STAND PAUL H2 - OW||Actif||Entreprise||Facturation||BA008721 - 025653 - STAND PAUL H2 - OW||1-3M-3419||ELIOR ORLY OUEST||000922||||||Y||1-3X-666||||STD||N||Mensuel||produit||Y||PAPIER||30||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2296||CLI CF||101362||BA008721 - 025643 - CHARIOT PAUL H2 - OW||Actif||Entreprise||Facturation||BA008721 - 025643 - CHARIOT PAUL H2 - OW||1-3M-3419||ELIOR ORLY OUEST||000922||||||Y||1-3X-666||||STD||N||Mensuel||produit||Y||PAPIER||30||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2297||CLI CF||101363||BATIMENT 116 F101363||Actif||Entreprise||Facturation||BATIMENT 116 F101363||1-3L-3180||DIR REGIONALE DOUANES ORLY||000854||||||Y||1-3X-1732||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-MCCYG||||||||||||||
1-3M-2482||CLI CF||101943||ASSYSTEM - F101943||Actif||Entreprise||Facturation||ASSYSTEM - F101943||||ASSYSTEM FRANCE||101942||||||Y||1-3X-1658||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-1974J1||||||||||||||
1-3M-2483||CLI CF||101944||ASSYSTEM - F101944 - AFR 0000043798||Actif||Entreprise||Facturation||ASSYSTEM - F101944 - AFR 0000043798||||ASSYSTEM FRANCE||101942||||||Y||1-3X-1658||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-1974J1||||||||||||||
1-3M-2484||CLI CF||101946||AGENCE BETON  - F101946||Actif||Entreprise||Facturation||AGENCE BETON  - F101946||1-3M-3440||EIFFAGE TP||101931||||||Y||1-3X-1815||||STD||N||Mensuel||produit||N||PAPIER||30||Prélèvement||FR||76||FR30007530290409583900044||||||1-1974J1||||||347547465||||||||
1-3M-2485||CLI CF||101955||BAT 3500 - CDG2E - F101955||Actif||Entreprise||Facturation||BAT 3500 - CDG2E - F101955||||BRINK S SECURITY SERVICES||101940||||||Y||1-3Y-1518||||STD||N||Mensuel||produit||Y||PAPIER||30||Chèque||||||||||||1-3L2YQ||||||||||||||
1-3M-2486||CLI CF||101956||BAT 400 - AEROPORT D ORLY - F101956||Actif||Entreprise||Facturation||BAT 400 - AEROPORT D ORLY - F101956||||BRINK S SECURITY SERVICES||101940||||||Y||1-3Y-1518||||STD||N||Mensuel||produit||Y||PAPIER||30||Chèque||||||||||||1-3L2YQ||||||||||||||
1-3M-2487||CLI CF||101961||PARKING GARDE - M DE SMET -  F101961 -||Actif||Entreprise||Facturation||PARKING GARDE - M DE SMET -  F101961 -||||BRINK S SECURITY SERVICES||101940||||||Y||1-3Y-1518||||STD||N||Mensuel||produit||Y||PAPIER||30||Chèque||||||||||||1-3L2YQ||||||||||||||
1-3M-2488||CLI CF||101964||BDC 43692114 - TRANSPAC-EQUANT - F101964||Actif||Entreprise||Facturation||BDC 43692114 - TRANSPAC-EQUANT - F101964||1-3M-3410||ORANGE SA||009737||||||Y||1-3X-1668||||FT||Y||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-2U-73||||||||||||||
1-3M-2489||CLI CF||101966||PRESTATIONS INGENIERIE CDG - F101966||Actif||Entreprise||Facturation||PRESTATIONS INGENIERIE CDG - F101966||1-3M-3410||ORANGE SA||035149||||||Y||1-3X-2950||||FT||Y||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-2U-73||||||||||||||
1-3M-2490||CLI CF||101969||PRESTATIONS TELECOM - CDG3220||Actif||Entreprise||Facturation||PRESTATIONS TELECOM - CDG3220||||ROYAL JORDANIAN||000199||||||Y||1-3X-1488||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-MCCYG||||||||||||||
1-3M-2491||CLI CF||101973||F||Actif||Entreprise||Facturation||F||1-3M-3414||SOC DE FRET ET DE SERVICES||002610||||||Y||1-3X-153||||STD||N||Mensuel||produit||N||PAPIER||45||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2492||CLI CF||101976||TETRA CBS TBF - CODE CHANTIER 8071 - F101976||Actif||Entreprise||Facturation||TETRA CBS TBF - CODE CHANTIER 8071 - F101976||1-3M-3414||CONNECTING BAG SERVICES - CBS||100797||||||Y||1-3X-2513||||STD||N||Mensuel||produit||N||PAPIER||45||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2652||CLI CF||102380||VELIZY 22 EUROPE||Actif||Entreprise||Facturation||VELIZY 22 EUROPE||1-3L-3178||AVIS LOCATION DE VOITURES||101853||||||Y||1-KBDZ5||||AVI||N||Mensuel||produit||N||PAPIER||60||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2653||CLI CF||102381||VERSAILLES GARE||Actif||Entreprise||Facturation||VERSAILLES GARE||1-3L-3178||AVIS LOCATION DE VOITURES||101853||||||Y||1-KBDZ5||||AVI||N||Mensuel||produit||N||PAPIER||60||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2654||CLI CF||102382||HP AVIS VIENNE DT 6953 - F102382||Actif||Entreprise||Facturation||HP AVIS VIENNE DT 6953 - F102382||1-3L-3178||AVIS LOCATION DE VOITURES||101853||||||Y||1-KBDZ5||||AVI||N||Mensuel||produit||N||PAPIER||60||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2655||CLI CF||102383||VILLEFRANCHE SUR SAONE||Actif||Entreprise||Facturation||VILLEFRANCHE SUR SAONE||1-3L-3178||AVIS LOCATION DE VOITURES||101853||||||Y||1-KBDZ5||||AVI||N||Mensuel||produit||N||PAPIER||60||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2656||CLI CF||102384||HP AVIS VILLENEUVE D ASCQ 2008 - F102384||Actif||Entreprise||Facturation||HP AVIS VILLENEUVE D ASCQ 2008 - F102384||1-3L-3178||AVIS LOCATION DE VOITURES||101853||||||Y||1-KBDZ5||||AVI||N||Mensuel||produit||N||PAPIER||60||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2657||CLI CF||102385||HP AVIS VIROFLAY 4819 - F102385||Actif||Entreprise||Facturation||HP AVIS VIROFLAY 4819 - F102385||1-3L-3178||AVIS LOCATION DE VOITURES||101853||||||Y||1-KBDZ5||||AVI||N||Mensuel||produit||N||PAPIER||60||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2658||CLI CF||102386||PRESTATION TELECOM BT 3520||Actif||Entreprise||Facturation||PRESTATION TELECOM BT 3520||||AVIAPARTNER CARGO||012336||||||Y||1-3X-1344||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2659||CLI CF||102388||AVIS TELEPHONIE VOIP ORLY F102388||Actif||Entreprise||Facturation||AVIS TELEPHONIE VOIP ORLY F102388||1-3L-3178||AVIS LOCATION DE VOITURES SA||000350||||||Y||1-KBDZ5||||AVI||N||Mensuel||produit||N||PAPIER||60||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2660||CLI CF||102395||TETRA ORLY - F102395||Actif||Entreprise||Facturation||TETRA ORLY - F102395||||AIR ALGERIE||000937||||||Y||1-4B3LS||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-MCCYG||||||||||||||
1-3M-2661||CLI CF||102396||ALYZIA HANDLING TETRA - F102396||Actif||Entreprise||Facturation||ALYZIA HANDLING TETRA - F102396||1-3L-3169||ALYZIA HANDLING||035384||||||Y||1-3X-2380||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-2U-85||||||||||||||
1-3M-2651||CLI CF||102379||VALENCE GARE TGV||Actif||Entreprise||Facturation||VALENCE GARE TGV||1-3L-3178||AVIS LOCATION DE VOITURES||101853||||||Y||1-KBDZ5||||AVI||N||Mensuel||produit||N||PAPIER||60||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2844||CLI CF||103138||CESSNA-BRETT RUCKLE -IPO41526-FR-F59-P-F103138||Actif||Entreprise||Facturation||CESSNA-BRETT RUCKLE -IPO41526-FR-F59-P-F103138||||CESSNA CITATION EUROPEAN SERVICE CENTER||103135||||||Y||1-2XWNSD||||STD||N||Mensuel||produit||Y||PAPIER||30||Chèque||FR||||FR||||||1-2U-81||||||||||||||
1-3M-2845||CLI CF||103143||CDG01F103143-4500267744 010-LDMAELK-MT LK-FRCOURTEAUX||Actif||Entreprise||Facturation||CDG01F103143-4500267744 010-LDMAELK-MT LK-FRCOURTEAUX||1-3M-3413||AIR FRANCE||000723||||||Y||1-LNC4L||||AF||N||Mensuel||produit||N||PAPIER||45F||Chèque||||||||||||1-1H7SHE||||||||||||||
1-3M-2846||CLI CF||103146||GIMN S SITE ORLY SUD -||Actif||Entreprise||Facturation||GIMN S SITE ORLY SUD -||1-3M-3446||GIMN S||102675||||||Y||1-6ZRDLT||||STD||N||Mensuel||produit||N||PAPIER||30||Prélèvement||FR||76||FR10057190540002130810150||||||1-3L2YQ||||||||||||||
1-3M-2847||CLI CF||103152||SALON ORLY - F103152||Actif||Entreprise||Facturation||SALON ORLY - F103152||||BERARD GROUPE||103012||||||Y||1-3X-3021||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||FR||||FR||||||1-2U-85||||||||||||||
1-3M-2848||CLI CF||103156||VIGIE AIR TRAFFIC EST - F103156||Actif||Entreprise||Facturation||VIGIE AIR TRAFFIC EST - F103156||||CHANTIERS MODERNES CONSTRUCTION||000577||||||Y||1-3Y-575||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||FR||||FR||||||1-1974J1||||||||||||||
1-3M-2849||CLI CF||103163||ACCUEIL ASTERIX - F103163||Actif||Entreprise||Facturation||ACCUEIL ASTERIX - F103163||1-3M-3412||KEOLIS - LES COURRIERS DE L ILE DE FRANCE||001631||||||Y||1-3X-2931||||STD||N||Mensuel||produit||N||PAPIER||30||Prélèvement||FR||76||FR30003039600002001404502||||||1-2U-81||||||||||||||
1-3M-2850||CLI CF||103166||CODE CHANTIER TBE - F103166||Actif||Entreprise||Facturation||CODE CHANTIER TBE - F103166||1-3M-3414||CONNECTING BAG SERVICES - CBS||100797||||||Y||1-AG8CZ||||STD||N||Mensuel||produit||N||PAPIER||45||Chèque||FR||||FR||||||1-2U-51||||||||||||||
1-3M-2851||CLI CF||103198||BA008721 - 025512 - LIAISON LDI - 2F||Actif||Entreprise||Facturation||BA008721 - 025512 - LIAISON LDI - 2F||1-3M-3419||ELIOR ROISSY||021062||||||Y||1-1C1COR||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||FR||||FR||||||1-2U-51||||||||||||||
1-3M-2852||CLI CF||103212||5POS1 - ORY400 - F103212||Actif||Entreprise||Facturation||5POS1 - ORY400 - F103212||1-3L-3186||PHENIX AELIA PARTENAIRES  PAP||100355||||||N||1-JTHXP||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||FR||||FR||||||1-2U-51||||||||||||||
1-3M-2853||CLI CF||103230||ORLY - BT351 - F103230||Actif||Entreprise||Facturation||ORLY - BT351 - F103230||1-3L-3192||UPS SCS SAS FRANCE||103196||||||Y||1-3Y-1191||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||FR||||FR||||||1-1UD57G||||||||||||||
1-3M-2854||CLI CF||103234||CDG TERMINAL 2F- F103234||Actif||Entreprise||Facturation||CDG TERMINAL 2F- F103234||||AEROPORTS STRUCTURE||103231||||||Y||1-3X-1501||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||FR||||FR||||||1-2U-85||||||||||||||
1-3M-2299||CLI CF||101366||CODE CHANTIER 0100 - F101366 -||Actif||Entreprise||Facturation||CODE CHANTIER 0100 - F101366 -||1-3M-3414||ORLY FLIGHT SERVICES - OFS||100798||||||Y||1-3X-2513||||STD||N||Mensuel||produit||N||PAPIER||45||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2300||CLI CF||101367||CODE CHANTIER 01 - F101367 -||Actif||Entreprise||Facturation||CODE CHANTIER 01 - F101367 -||1-3M-3414||BAG FLIGHT SERVICES - BFS||100796||||||Y||1-3X-2513||||STD||N||Mensuel||produit||N||PAPIER||45||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2301||CLI CF||101368||CODE CHANTIER 0000 - F101368 -||Actif||Entreprise||Facturation||CODE CHANTIER 0000 - F101368 -||1-3M-3414||EUROPEAN FLIGHT SERVICES - EFS||100792||||||Y||1-3X-2513||||STD||N||Mensuel||produit||N||PAPIER||45||Chèque||||||||||||1-2U-51||||||38263577900046||||||||
1-3M-2303||CLI CF||101377||CODE CHANTIER 4444 - F101377 -||Actif||Entreprise||Facturation||CODE CHANTIER 4444 - F101377 -||1-3M-3414||CONNECTING BAG SERVICES - CBS||100797||||||Y||1-3X-2513||||STD||N||Mensuel||produit||Y||PAPIER||45||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2304||CLI CF||101379||CODE CHANTIER 8071 - F101379 -||Actif||Entreprise||Facturation||CODE CHANTIER 8071 - F101379 -||1-3M-3414||CONNECTING BAG SERVICES - CBS||100797||||||Y||1-3X-2513||||STD||N||Mensuel||produit||Y||PAPIER||45||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2305||CLI CF||101383||IBF-BAT 290 ORLY - F101383||Actif||Entreprise||Facturation||IBF-BAT 290 ORLY - F101383||||INTERNATIONAL BUSINESS FREIGHT||101382||||||Y||1-11QSFI||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-1974J1||||||||||||||
1-3M-2306||CLI CF||101397||2E SEP AIRE HOTELS - F101397 -||Actif||Entreprise||Facturation||2E SEP AIRE HOTELS - F101397 -||1-3M-3432||AMERICAN EXPRESS CHANGE||036152||||||Y||1-3X-2711||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-1974J1||||||||||||||
1-3M-2307||CLI CF||101400||GOURMET - SATELLITE AIR HOTEL - F101400||Actif||Entreprise||Facturation||GOURMET - SATELLITE AIR HOTEL - F101400||1-3M-3434||CDG GOURMET SAS||100148||||||Y||1-3X-1728||||STD||N||Mensuel||produit||Y||PAPIER||30||Chèque||||||||||||1-31MGYP||||||||||||||
1-3M-2308||CLI CF||101403||MANUTENTION - F101403||Actif||Entreprise||Facturation||MANUTENTION - F101403||1-3M-3422||ISS PROPRETE||001873||||||Y||1-3X-2262||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-31MGYP||||||||||||||
1-3M-2309||CLI CF||101413||MARCHE M - TR04120||Actif||Entreprise||Facturation||MARCHE M - TR04120||||IDEX ENERGIES||020921||||||Y||1-3Y-1367||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-3L2YQ||||||||||||||
1-3M-2298||CLI CF||101364||CDG01F101364-4500267466 030-PHOPBO-DODESJARDINS||Actif||Entreprise||Facturation||CDG01F101364-4500267466 030-PHOPBO-DODESJARDINS||1-3M-3413||AIR FRANCE||000723||||||Y||1-LNC4L||||AF||N||Mensuel||produit||N||PAPIER||45F||Chèque||||||||||||1-1H7SHE||||||||||||||
1-3M-2494||CLI CF||101981||HUB SAFE FILTRAGE ORLY SUD - TETRA - F101981||Actif||Entreprise||Facturation||HUB SAFE FILTRAGE ORLY SUD - TETRA - F101981||1-3L-3169||HUB SAFE||100274||||746Z||Y||1-2R7E84||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-2U-54||||||41138134600013||||||||
1-3M-2495||CLI CF||101986||GTA TETRA - F101986||Actif||Entreprise||Facturation||GTA TETRA - F101986||1-3L-3195||SSBAIF SUBDIVISION ATHIS MONS||101984||||||Y||1-3X-2789||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-2U-85||||||||||||||
1-3M-2496||CLI CF||101987||TETRA - F101987||Actif||Entreprise||Facturation||TETRA - F101987||||RTI ROISSY TRADUCTEURS ET INTERPRETES||036190||||||Y||1-3Y-1156||||STD||N||Mensuel||produit||N||PAPIER||30||Prélèvement||FR||76||FR42559000282100829500894||||||1-31MGYP||||||||||||||
1-3M-2497||CLI CF||101991||GTA ROISSY CDG BAT 3630 - F101991||Actif||Entreprise||Facturation||GTA ROISSY CDG BAT 3630 - F101991||1-3L-3195||SSBAIF SUBDIVISION PARIS LE BOURGET||005693||||||Y||1-3X-2808||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-2U-76||||||||||||||
1-3M-2499||CLI CF||102012||GTA ORLY BAT 673 - F102012||Actif||Entreprise||Facturation||GTA ORLY BAT 673 - F102012||1-3L-3195||SSBAIF SUBDIVISION ATHIS MONS||101984||||||Y||1-3X-2789||||STD||N||Mensuel||produit||N||PAPIER||30||Chèque||||||||||||1-2U-85||||||||||||||
1-3M-2500||CLI CF||102015||KIOSQUE SWATCH T3 - F102015||Actif||Entreprise||Facturation||KIOSQUE SWATCH T3 - F102015||1-3M-3444||GF-TECH AIRPORT ROISSY SAS||100586||||||Y||1-3Y-829||||STD||N||Mensuel||produit||N||PAPIER||30||Prélèvement||FR||76||FR30056006920692769027570||||||1-1974J1||||||||||||||
1-3M-2501||CLI CF||102018||HP AVIS LA DEFENSE 0552 - H6000 - F102018||Actif||Entreprise||Facturation||HP AVIS LA DEFENSE 0552 - H6000 - F102018||1-3L-3178||AVIS LOCATION DE VOITURES||101853||||||Y||1-KBDZ5||||AVI||N||Mensuel||produit||N||PAPIER||60||Chèque||||||||||||1-2U-51||||||||||||||
1-3M-2502||CLI CF||102021||COURBEVOIE-DEFENSE 2||Actif||Entreprise||Facturation||COURBEVOIE-DEFENSE 2||1-3L-3178||AVIS LOCATION DE VOITURES||101853||||||Y||1-KBDZ5||||AVI||N||Mensuel||produit||N||PAPIER||60||Chèque||||||||||||1-2U-51||||||||||||||
